Temperature [_ C],Humidity [%],Soil moisture,Reference evapotranspiration,Evapotranspiration,Crop Coefficient,Crop Coefficient stage,Nitrogen [mg/kg],Phosphorus [mg/kg],Potassium,Solar Radiation ghi,Wind Speed,Days of planted,pH,Target
28.440750987562275,56.59190339113484,62.76854326522732,1021.766269,113.067255,1.36,2,13.376527551091364,128.62924604698094,122.60174149999958,1211.9245025562059,0.4346729345795137,65,8.502588754367451,0
33.57935067504496,66.27861114273756,0.0,1026.545314,723.6122482,1.41,2,101.22840355469003,17.04557489110625,-28.209872128511776,204.04603843755297,3.1507194500967666,94,3.2601452312694867,0
26.299381593814886,67.48791406650582,100.0,217.7489295,851.1743862,1.36,2,25.09124699374908,160.22301112800562,16.127176457636743,885.7817245522524,2.076481606975724,100,2.6936275256674094,0
19.37,70.58,342.59,543.8718454,850.8034983,1.44,2,67.0,76.0,128.0,201.72,3.57,62,2.85,1
22.87,89.44,489.21,1075.728487,225.5060152,1.23,2,107.0,50.0,49.0,6.73,3.06,70,2.73,1
22.84,84.86,255.05,892.7238129,213.8066677,1.12,2,83.0,89.0,41.0,22.23,3.01,85,2.9,1
24.362087223561865,49.5916195285065,100.0,700.728252,226.9572117,1.23,2,108.99136670465839,71.53373043468699,186.69310508864072,293.8427667913388,2.7874855568632237,70,8.476875281763636,0
31.52,94.85,141.06,415.3712868,740.3424004,1.41,2,89.0,81.0,117.0,130.89,1.65,85,3.06,1
24.474397848590556,84.09648828783101,100.0,398.2505179,108.6494683,1.41,1,113.03667888012927,106.77406220960131,160.72560873012108,368.66377766655376,2.6818630484287627,40,2.112934623158472,0
30.39705690887128,51.50512470736758,100.0,741.08511,161.268993,1.47,2,104.65366354560902,33.702724919693765,153.63383029137734,105.45911408520857,2.982062377524094,50,3.8134784074668904,0
30.95,85.09,272.73,673.1364275,825.052944,0.81,2,83.0,65.0,63.0,61.13,3.4,62,4.04,1
27.56,80.75,631.16,969.5597565,592.1451806,1.42,2,104.0,86.0,82.0,607.46,2.57,110,2.65,1
27.501983003113093,94.0068103281734,100.0,109.3605923,450.2087206,1.1,2,104.22356583838902,40.318841765777805,155.0442795850705,0.0,1.618323374351923,85,6.047604558515744,0
19.84,77.58,475.67,16.73652178,368.3350402,1.2,2,63.0,48.0,78.0,533.3,3.52,100,3.47,1
31.259680227654908,89.02105463285581,100.0,548.3621924,341.961916,1.12,2,82.96796052694887,128.63118833318242,27.737567257182256,806.7011648900246,0.8075282087153179,85,2.8708659062780297,0
36.39475240074164,43.10885104418357,75.02904136846252,911.0408663,646.5184759,1.46,2,54.43346771269124,78.5181549766435,44.15825545748166,840.3846623795928,6.00494161192057,105,0.29677739241488776,0
22.01,71.27,175.99,1003.043478,518.1948506,1.29,2,113.0,46.0,126.0,542.51,1.59,85,2.6,1
34.39834679042541,100.0,100.0,842.1106542,443.0239409,1.29,2,168.14809367818287,3.8030100544073875,84.42803469923608,567.476288542375,0.5254888461397527,100,2.9960979690210716,0
26.47731936853366,72.57395730937476,100.0,402.0747587,127.828044,1.19,2,45.46730957287812,50.733260227548215,134.09397028440773,27.63222141149525,0.0,105,4.326702714257026,0
22.66638705795247,89.89869916510185,100.0,568.160686,897.4498563,1.19,2,147.62277288697942,84.54151994016956,110.85546825558683,1042.8409448503617,2.3376243082774484,70,5.541552746216026,0
25.2,60.29,652.21,688.2049251,221.2746776,0.9,2,65.0,49.0,108.0,437.83,1.46,65,5.84,1
43.297998516112315,99.36625420137432,100.0,282.7558287,469.8164676,1.28,2,84.23030479196498,75.04836168338858,67.75267579538365,132.89088122744914,2.4381663777033946,85,2.2955991911044373,0
27.04,64.52,195.63,819.5766915,315.7715184,1.25,2,78.0,82.0,112.0,192.27,2.25,90,2.6,1
19.47,90.31,683.54,208.8770776,475.3217334,1.08,2,69.0,66.0,130.0,93.18,1.91,100,4.59,1
26.65396156140141,39.583109809122945,100.0,134.0516632,296.0287949,1.47,2,145.63897974419461,118.30635333026882,142.94020592449215,0.0,2.0939459589160143,85,4.169342896106059,0
18.850267475450043,82.63075989407712,100.0,963.699809,445.4749858,1.18,2,48.38013846387915,95.27611519205868,177.23062648236305,574.4415005846647,4.542403674765911,65,6.063040719174907,0
19.63,63.19,484.02,824.0142178,549.5778143,0.98,2,116.0,69.0,87.0,353.84,3.27,85,4.54,1
32.027509941255616,67.05661015886069,15.295707998782348,634.0510517,748.6656969,1.35,2,137.59193870195642,139.7470013357258,71.98110485635618,998.7260735961592,3.151251881992001,105,3.970377543370719,0
31.2,75.13,172.26,633.1424767,396.7315277,1.36,2,115.0,69.0,66.0,179.85,2.44,62,5.38,1
31.82476979677542,91.01066824898427,100.0,930.929425,81.6606246,1.46,2,75.99273925769185,38.047636773551446,136.50321140524647,0.0,1.2481066593430326,85,4.943448717955631,0
31.45974822002595,98.27741455034953,100.0,584.7990189,74.36680818,1.2,2,49.05138152866117,150.79279836419164,123.06932559570798,1030.6106498244167,2.116817428996449,55,2.2528845089278535,0
21.83,65.54,414.72,144.0195498,566.185145,1.44,2,61.0,51.0,134.0,645.96,2.09,105,4.88,1
18.62,65.56,436.69,621.3779947,832.672787,0.93,2,68.0,70.0,124.0,87.01,1.92,100,5.57,1
18.69139245163533,60.441317355391604,0.0,765.1198687,497.7420724,1.01,2,84.31669478251487,47.795241007774166,24.569234821978696,0.0,2.571645608007316,105,6.279894449942428,0
18.07,71.79,545.57,406.6118916,730.8352004,1.23,2,85.0,104.0,106.0,334.13,2.29,70,6.5,1
31.07880254856412,59.58620961293554,100.0,549.7397552,90.15489315,0.99,2,41.89786303802799,97.20141401672474,144.15340730010774,440.4669930651701,0.653976837046929,100,8.507345173294087,0
14.68966566916733,71.65074134753462,100.0,414.1585329,713.1853473,1.42,2,122.20429395542845,123.54225681670587,133.5911641990696,751.668399614791,2.549456984228974,100,8.980013801356156,0
28.14,88.77,649.95,605.1401312,403.2389814,0.96,2,104.0,94.0,121.0,165.63,3.74,100,3.13,1
18.54,87.28,484.17,507.5132049,449.6220199,1.34,2,115.0,77.0,117.0,236.61,1.99,85,6.85,1
21.79,93.19,637.62,917.2680665,63.15407932,1.5,2,97.0,88.0,117.0,95.21,3.06,100,6.19,1
28.9,85.8,196.0,50.36490259,37.27002792,0.74,1,106.0,39.0,55.0,732.0,1.44,17,3.71,1
28.94,70.79,224.05,415.6556718,651.8926896,0.93,2,88.0,57.0,109.0,322.05,1.58,85,4.22,1
21.78,89.35,577.97,542.7038339,523.6246339,1.1,2,109.0,83.0,47.0,614.14,3.36,62,6.15,1
22.86,93.59,219.36,898.7811251,617.8251094,1.46,2,65.0,64.0,91.0,290.25,2.16,100,4.04,1
23.44,64.18,590.37,797.4187049,147.7611061,1.05,2,116.0,44.0,122.0,173.79,1.09,85,3.27,1
27.53,72.87,523.98,665.4443746,140.7319384,0.95,2,93.0,62.0,49.0,416.14,3.12,62,2.95,1
28.284812237753076,74.00252691160907,100.0,1085.446244,695.7988602,1.49,2,156.07500260254432,93.79779501069409,47.22338866559754,471.1743604058096,1.2919882364922124,100,4.051622707657482,0
20.85,89.03,475.8,481.0815393,639.5664311,0.86,2,89.0,91.0,55.0,304.05,1.02,100,3.44,1
24.54667881965768,77.91695285756701,100.0,38.84109666,876.8752367,1.38,3,70.7431062327503,31.62862015240814,96.3036916558106,1127.1905538708206,0.6370762357775159,125,8.186486259713718,0
31.98,64.21,530.64,636.6658667,194.4759239,1.35,2,99.0,98.0,55.0,70.01,3.54,100,3.36,1
25.2,95.0,228.0,158.8520088,73.07192406,0.446666667,0,44.0,15.0,22.0,217.0,1.32,9,3.71,1
28.9,86.3,196.0,50.32818373,37.24285596,0.74,1,117.0,42.0,58.0,203.0,1.02,17,3.69,1
12.393606455927804,65.43977314492392,15.941329179802665,1013.555003,520.3734839,0.97,2,36.22603265941637,30.53348441413062,80.08809751902123,528.5366125191399,1.22849274295293,100,9.788352620158813,0
9.965799333795852,61.81312617712279,100.0,425.5188288,730.8628138,0.83,2,73.64417716056096,120.73182269429417,23.028461694671172,182.30727224822004,5.414275358170541,65,4.653589714310474,0
16.641305819089673,83.70770102334461,100.0,633.7805113,5.722665838,1.41,2,136.4194064519166,18.983594939612438,74.45640183587878,243.23222855880005,5.698668222515142,62,4.74762293719518,0
31.87,73.71,613.9,950.1891397,821.6563687,1.1,2,79.0,41.0,52.0,715.37,4.15,105,4.23,1
20.405996089478634,51.53276972162914,0.3956131451402598,974.5380091,804.8717722,1.11,2,86.58847696184517,17.796983092684826,8.830240914281013,0.0,0.0,62,7.649422415175753,0
26.662993957974244,87.81018082675824,100.0,784.7538261,28.14934241,1.43,2,55.45141617429454,128.62867182272618,126.8994819314031,309.3127771156925,1.4594137580555826,85,1.9580831567782768,0
24.93,60.05,194.15,51.86028883,413.6115677,1.04,2,115.0,65.0,50.0,745.69,3.09,105,4.84,1
21.212618832792835,73.5202440309348,100.0,357.1074714,644.4227141,0.89,2,23.653820120486188,62.609895077666955,136.91897260827682,796.6665199415772,1.8017014461270364,85,3.601254573463346,0
26.51,71.33,388.59,334.0093884,815.4117845,1.22,2,111.0,79.0,49.0,346.93,1.72,100,5.13,1
23.62,65.68,144.49,51.7404953,696.0362617,1.49,2,61.0,49.0,44.0,155.18,3.2,62,3.64,1
27.42,84.99,326.84,841.4275668,451.1994798,0.86,2,117.0,84.0,61.0,160.29,4.14,100,4.15,1
12.333775598171824,36.994447079012595,100.0,40.19282477,442.1174106,1.1,2,147.94189128516808,71.46059020031083,129.9126164878549,0.0,3.27488411911481,85,1.8389709693436709,0
25.932607698507827,58.1828737072344,100.0,193.9083908,352.1025673,1.45,2,85.70329415475652,148.42377649816433,12.323036811156669,882.7733964134002,0.04799697454723817,70,5.593862266365047,0
20.33,68.48,324.34,687.1537865,836.8303189,0.87,2,108.0,64.0,131.0,635.28,2.91,100,5.76,1
12.443879940680544,100.0,100.0,756.8292239,281.5806717,1.28,2,96.69972011501605,96.50381039719517,139.39610306747483,987.6200844904963,3.1222909428677337,105,4.852691106187224,0
23.5,66.64,431.29,504.7832906,491.4650986,1.18,2,111.0,65.0,110.0,715.91,2.95,100,5.35,1
30.14,78.07,191.26,452.5455981,825.9745904,0.84,2,83.0,74.0,55.0,609.33,1.91,85,3.64,1
25.93,84.55,390.92,29.34813462,280.9804144,1.46,2,97.0,47.0,64.0,317.68,1.47,50,5.62,1
16.04548778101031,75.53517682090107,100.0,432.5737468,514.9428125,0.9,2,84.67489629871125,128.23731991361518,93.32327579201457,0.0,5.008970162961933,62,1.6350990616503154,0
21.68,87.69,626.06,205.6556702,829.1825898,1.2,2,108.0,78.0,70.0,555.34,2.87,105,6.66,1
21.33,83.14,331.16,504.3713343,427.0604716,1.04,2,63.0,108.0,76.0,678.99,3.02,62,3.2,1
23.991679071829065,76.62187733472655,0.0,534.2265906,680.4669029,1.14,2,67.97679112890359,61.33933344568372,65.35752552112646,454.14306183260993,0.2764872030823138,94,3.796192286512633,0
22.89,77.62,133.79,60.16358129,898.2138948,1.26,2,117.0,78.0,84.0,338.47,3.33,65,2.7,1
30.963986005403548,66.06709306869094,0.0,472.0576025,853.1178204,1.46,2,161.36724000485532,134.91833603329462,152.79444914213173,481.3466088927353,2.559052087094931,62,8.807411942131527,0
9.815486290117665,64.81996496546554,100.0,491.3228522,793.9370096,0.96,2,130.59695524729165,89.26332364594613,82.99962653545666,0.0,3.487519079959071,70,6.356074382889849,0
29.92,64.35,698.83,255.8927946,113.9025749,1.2,2,96.0,46.0,49.0,686.78,3.12,100,6.17,1
16.414632651373754,65.9160165902692,100.0,569.4265153,432.3103663,1.27,2,66.06989873928259,133.2609185484476,53.983150769541545,60.194728584375866,5.229849927242096,62,6.601200377184231,0
20.043216373091195,91.77149527542849,0.0,866.8942897,188.8678989,0.93,2,127.0770253737752,95.30480196685072,108.9153867056742,115.13206637128616,3.383305284320225,110,3.0202125017122623,0
22.43,64.27,558.25,503.5360686,814.9236275,1.17,2,63.0,61.0,132.0,336.83,3.99,85,3.27,1
20.095782506472048,76.71181515675849,100.0,565.6769371,681.2187249,1.47,2,56.05480745641489,140.00546430441653,143.33258725765813,0.0,0.7278166516176803,70,4.373850347416331,0
40.357651702271625,53.80607929326969,100.0,1046.823323,363.9042563,1.25,2,67.59515950773996,135.95961625815195,-2.9354076558003825,216.70220738891626,0.9456578903815662,105,3.808054977297489,0
19.39,90.87,243.17,784.9871013,824.3687755,1.42,2,100.0,78.0,94.0,232.77,3.12,62,5.35,1
30.26,79.38,168.15,144.7855127,603.0355177,1.13,2,76.0,54.0,42.0,86.68,3.34,94,6.13,1
31.8140563910328,61.44989263589554,0.0,178.4131833,678.5019239,0.91,2,165.72457600986831,77.06985511237704,44.96488662943243,372.4862088513286,5.0100859496665775,55,1.6246422556335212,0
30.650802696237996,98.29020422902184,100.0,486.1484683,415.0108783,1.3,3,27.398269258352002,53.630221836000636,5.4763501653812625,429.5877338097898,0.050922189578585186,125,5.990379643362443,0
23.95,88.61,683.14,971.0448134,666.3138577,1.26,2,86.0,95.0,135.0,435.19,3.2,55,3.16,1
38.937081332567956,90.37270632620498,100.0,36.00496577,15.84218494,0.44,0,121.34279965074501,11.378141992316841,129.40735771686906,233.75908560020184,1.240416376183668,6,0.0,0
35.539298747879286,44.408858443004036,95.20241798058532,945.7195825,352.86437,1.5,2,97.44802691227815,110.62083671835724,53.986549021759615,735.1220961759976,4.463399717546574,100,2.8540427386184994,0
28.074608182939194,100.0,100.0,307.0831627,351.438101,0.86,2,115.3540176594502,52.68447248122735,153.69897664562797,964.1849000127626,0.0,100,7.110018040091163,0
25.887842411671404,81.88255046480137,100.0,870.5863955,746.3714611,0.84,2,57.36411566668765,110.84664859085035,43.18838977975033,424.2769559691463,2.4613978634856863,65,8.15219223545245,0
14.987447058594821,72.64625141631797,0.0,380.9443681,68.18508133,0.83,2,65.21387573583398,140.65456870692518,59.06284087920355,1110.3748577501274,3.680829286789521,105,0.31075191160814875,0
30.02,93.55,282.39,893.2465192,217.9486042,0.89,2,62.0,101.0,102.0,634.08,1.73,70,6.46,1
19.625522782585303,81.1480810234216,23.328734733472174,241.4666784,42.36687653,0.92,2,83.06488302537622,20.637030397160494,131.79412652634147,988.7388686462863,4.6584181298815235,105,3.5122230447630916,0
25.77,75.16,693.28,569.4265153,432.3103663,1.27,2,74.0,104.0,92.0,462.18,4.19,62,6.9,1
21.3,71.99,262.23,74.47988168,33.10395519,1.38,2,79.0,97.0,51.0,77.62,3.79,85,6.29,1
18.26778096289535,58.12822805851409,100.0,495.3103958,682.9696737,0.89,2,77.15237483687267,59.76765190607589,155.11740893245508,103.71437720387075,1.745507789864247,85,5.173895204601704,0
25.68,64.06,363.43,863.2253824,64.39713195,0.81,2,113.0,96.0,130.0,493.99,2.28,90,3.92,1
23.91,91.89,142.98,928.98245,92.6773676,1.31,2,104.0,81.0,81.0,520.29,1.6,105,5.76,1
23.010226287444596,91.92264116104991,100.0,197.6276854,700.571851,1.24,2,131.58485757067172,50.15282405150286,64.83930894140431,0.0,2.486444316778986,100,2.0856893138346533,0
16.129595935801447,93.35268430892216,100.0,1096.395441,550.7692319,1.04,2,147.52753786104452,53.340781768713185,132.90344420013773,748.189335184271,1.0046562542556718,70,3.775095393739235,0
27.5,88.4,215.0,503.8818152,221.7079987,0.44,0,107.0,37.0,50.0,642.0,0.65,6,3.57,1
18.918089722365863,91.8885568217871,100.0,858.5547876,218.7376806,0.89,2,110.90246521912334,106.89136355709681,61.5797011408033,612.2433942255049,5.199739065546298,70,1.0958270985818,0
24.85162109252409,57.69945850702279,100.0,10.58470586,48.31980843,1.23,2,102.30393764395825,124.66767584487908,83.49552481009488,108.97400025984382,0.8249369344230733,94,5.810173907398482,0
21.75,69.24,462.41,1068.670182,754.1684035,0.94,2,84.0,67.0,118.0,652.03,2.89,100,4.99,1
13.606300829936764,55.35909438525201,100.0,298.8119243,12.4955976,1.41,2,118.3179152127052,107.27364656887715,167.98818541742992,369.83862488689954,2.2150055192600164,110,7.552433492481741,0
10.118347539384523,36.068126351892104,0.0,14.31921949,766.2231032,1.49,2,64.56822202579966,167.81823755489856,175.66544280407942,450.90117216162616,0.4618142142780157,94,3.9388816435307756,0
31.73,81.65,393.81,680.2722482,562.1509575,1.38,2,86.0,44.0,61.0,510.05,3.05,65,3.57,1
18.97,78.67,620.81,377.1176787,547.7162317,1.26,2,95.0,59.0,94.0,672.11,2.32,85,2.4,1
27.6,77.49,342.15,621.6902962,353.2182722,1.43,2,107.0,107.0,54.0,441.06,2.6,90,4.01,1
12.317125843742321,99.76824242447444,100.0,933.4140109,141.2804961,0.98,2,91.0669090818715,124.23146959571481,182.5763151994185,468.0549779690042,3.944753728381462,100,0.2963606703425552,0
24.46,76.46,346.24,577.5578008,129.5264808,1.46,3,95.0,62.0,120.0,128.28,1.52,125,4.63,1
29.361499602361953,70.37562852606584,100.0,746.6409325,397.8148878,1.04,2,46.10916457899201,121.59844455141301,1.8638315469203235,0.0,2.873691737045106,85,5.2338102532415425,0
22.98,73.35,420.72,751.2651984,853.2776391,0.94,2,71.0,95.0,136.0,697.93,3.94,100,5.52,1
22.643679803687952,96.37426442657687,100.0,1025.374031,131.3022234,1.46,2,67.26124111226613,26.60561019272977,42.94456343541137,0.0,3.310664411667405,70,8.074106347456834,0
21.4947118388765,80.07558243680475,35.15251677078254,745.5595327,149.9942346,1.14,2,127.13139585844323,19.258975160360762,139.79637854317946,640.825248984629,3.8930529463241914,65,1.6607403654621251,0
22.53,68.24,397.39,478.9010688,447.7185263,1.33,2,108.0,50.0,90.0,443.93,3.36,105,5.48,1
26.73,92.64,270.9,311.6675825,567.5571782,1.11,2,104.0,98.0,59.0,635.03,2.36,110,5.18,1
24.342487502158427,69.35829822244382,100.0,873.2636037,20.84056495,0.83,2,139.31701414152303,139.62299832722942,35.92599231114018,1077.8823394294145,1.4323308168256526,100,2.8986632973274027,0
42.78898019030931,53.16109810004703,96.39403303819358,690.649661,755.7486327,0.82,2,91.22307347018705,36.464259243378905,24.223052934059588,1319.545324163606,0.0,100,9.447179459997338,0
14.69735929625523,57.974734397453744,0.0,967.8722547,129.2475426,1.43,2,156.25238324768006,69.68705305158376,74.70193082291692,0.0,5.249988935835068,85,4.954546623116501,0
22.82,61.99,295.27,74.33964542,581.4953848,0.91,2,75.0,108.0,127.0,352.75,1.14,70,5.82,1
24.04,69.33,575.41,132.1394267,243.5558516,1.29,2,119.0,97.0,125.0,710.99,3.26,55,5.75,1
19.25,65.15,620.89,1012.168519,241.0667244,1.47,2,62.0,74.0,134.0,190.9,3.36,62,2.28,1
31.279891691008096,94.36161991120397,100.0,57.5514277,255.616302,1.03,2,165.72374929204875,93.93362094261947,134.12548612396046,970.27160076026,0.0,100,3.49608297259702,0
15.51784457576221,57.75114100638365,100.0,695.7229251,542.5378299,0.84,2,42.78072568973811,89.24220882152423,39.007422089849655,110.88109390601807,2.1911874759206027,65,7.456328379965945,0
19.51,87.08,570.17,768.4301505,183.4999051,1.0,2,62.0,87.0,65.0,580.69,4.06,85,2.16,1
23.12,89.95,698.0,692.2606632,200.2029365,0.97,2,95.0,69.0,67.0,126.28,2.96,90,2.95,1
26.30707172313059,100.0,100.0,108.829475,552.9845109,1.05,2,96.62891905452142,33.57539469158487,82.08637235679376,934.9981446523067,4.15012931779257,110,3.542348491764008,0
28.93,81.58,521.43,768.5508616,1.883256035,1.07,2,106.0,50.0,133.0,143.76,3.74,100,4.0,1
30.98,92.46,208.37,247.0409224,217.1084475,1.07,2,74.0,85.0,137.0,393.84,1.24,65,3.54,1
20.31,70.93,235.24,426.8437226,364.5406811,0.93,2,119.0,57.0,46.0,693.65,3.75,100,3.72,1
19.99,81.36,353.03,746.3555501,535.1466947,1.24,2,109.0,66.0,135.0,573.03,3.98,85,6.08,1
25.489269992783363,58.233021838968696,100.0,734.2246847,740.5357313,0.86,2,74.28157875591774,29.128743245883918,107.7129901188125,820.0516824022473,5.540015743989246,100,3.1140027233387584,0
28.8,78.1,268.0,35.97141397,15.82742215,0.44,0,107.0,37.0,50.0,43.0,1.93,6,3.58,1
17.3187144090882,53.69161939335454,100.0,35.97495172,15.82897876,0.44,0,125.28930046869044,29.732733197101645,51.95794233829275,292.7727301560034,2.572470291707056,6,0.06148123170907338,0
33.92461054194264,68.82253475183401,100.0,447.8495349,136.9515681,0.85,2,93.34964789553345,102.50958408713646,45.93859788919903,0.0,0.0,55,6.301008843942878,0
32.427617563723686,59.31562159910575,100.0,663.3024231,618.961087,1.48,2,30.93415295026007,89.53150889530764,116.44575017961586,0.0,4.417008405960017,94,1.6170814436412724,0
19.451202380368073,71.21218102117778,100.0,22.29574433,696.6772634,1.23,2,51.09427683537716,15.104089260004173,147.66472227651718,578.0208112239965,4.371774945572164,85,2.56464607323717,0
15.12050339382635,51.096552720880545,100.0,374.5299377,410.0846328,1.31,2,141.73450424467703,96.5550720310984,90.71504671038252,791.6327486688091,4.56468141339457,105,4.762368479529691,0
23.88485118238553,50.45244735897185,100.0,609.9063497,358.384932,0.82,2,90.04169505232036,44.06080604422848,109.05174078476611,281.42159335607664,0.0,105,3.5037696004532637,0
